cyp,metric,score
BOM_1A2,auc_subs,0.7617967332123412
BOM_1A2,apc_subs,0.5913600257034625
BOM_1A2,f1s_subs,0.5714285714285714
BOM_1A2,rec_subs,0.6896551724137931
BOM_1A2,prc_subs,0.4878048780487805
BOM_1A2,jac_bond_som,0.202127659574468
BOM_1A2,f1s_bond_som,0.336283185840708
BOM_1A2,prc_bond_som,0.2733812949640288
BOM_1A2,rec_bond_som,0.4367816091954023
BOM_1A2,auc_bond_som,0.9520071649674222
BOM_1A2,apc_bond_som,0.2776793222544815
BOM_1A2,jac_atom_spn,0.0
BOM_1A2,f1s_atom_spn,0.0
BOM_1A2,prc_atom_spn,0.0
BOM_1A2,rec_atom_spn,0.0
BOM_1A2,auc_atom_spn,0.8369360902255639
BOM_1A2,apc_atom_spn,0.2023859008729722
BOM_1A2,jac_oxc,0.238095238095238
BOM_1A2,f1s_oxc,0.3846153846153846
BOM_1A2,prc_oxc,0.3070175438596491
BOM_1A2,rec_oxc,0.5147058823529411
BOM_1A2,auc_oxc,0.9745757454610624
BOM_1A2,apc_oxc,0.3291601561348716
BOM_1A2,jac_oxi,0.1034482758620689
BOM_1A2,f1s_oxi,0.1875
BOM_1A2,prc_oxi,0.1875
BOM_1A2,rec_oxi,0.1875
BOM_1A2,auc_oxi,0.9631135679555451
BOM_1A2,apc_oxi,0.1188592864093799
BOM_1A2,jac_epo,0.0
BOM_1A2,f1s_epo,0.0
BOM_1A2,prc_epo,0.0
BOM_1A2,rec_epo,0.0
BOM_1A2,auc_epo,0.8770189201661283
BOM_1A2,apc_epo,0.0018726591760299
BOM_1A2,jac_sut,0.0
BOM_1A2,f1s_sut,0.0
BOM_1A2,prc_sut,0.0
BOM_1A2,rec_sut,0.0
BOM_1A2,auc_sut,0.9652200677131424
BOM_1A2,apc_sut,0.6688644688644688
BOM_1A2,jac_dhy,0.0
BOM_1A2,f1s_dhy,0.0
BOM_1A2,prc_dhy,0.0
BOM_1A2,rec_dhy,0.0
BOM_1A2,auc_dhy,0.0
BOM_1A2,apc_dhy,0.0
BOM_1A2,jac_hys,0.0
BOM_1A2,f1s_hys,0.0
BOM_1A2,prc_hys,0.0
BOM_1A2,rec_hys,0.0
BOM_1A2,auc_hys,0.999769266266728
BOM_1A2,apc_hys,0.5
BOM_1A2,jac_rdc,0.0
BOM_1A2,f1s_rdc,0.0
BOM_1A2,prc_rdc,0.0
BOM_1A2,rec_rdc,0.0
BOM_1A2,auc_rdc,0.0
BOM_1A2,apc_rdc,0.0
BOM_1A2,jac_som,0.1948717948717948
BOM_1A2,f1s_som,0.3261802575107296
BOM_1A2,prc_som,0.2733812949640288
BOM_1A2,rec_som,0.4042553191489361
BOM_1A2,auc_som,0.9440180608009572
BOM_1A2,apc_som,0.2679187047043561
BOM_2A6,auc_subs,0.6204013377926421
BOM_2A6,apc_subs,0.166001996607627
BOM_2A6,f1s_subs,0.0
BOM_2A6,rec_subs,0.0
BOM_2A6,prc_subs,0.0
BOM_2A6,jac_bond_som,0.0454545454545454
BOM_2A6,f1s_bond_som,0.0869565217391304
BOM_2A6,prc_bond_som,0.1176470588235294
BOM_2A6,rec_bond_som,0.0689655172413793
BOM_2A6,auc_bond_som,0.9285439723241028
BOM_2A6,apc_bond_som,0.1097399729171645
BOM_2A6,jac_atom_spn,0.0
BOM_2A6,f1s_atom_spn,0.0
BOM_2A6,prc_atom_spn,0.0
BOM_2A6,rec_atom_spn,0.0
BOM_2A6,auc_atom_spn,0.9870967741935484
BOM_2A6,apc_atom_spn,0.2
BOM_2A6,jac_oxc,0.0263157894736842
BOM_2A6,f1s_oxc,0.0512820512820512
BOM_2A6,prc_oxc,0.0666666666666666
BOM_2A6,rec_oxc,0.0416666666666666
BOM_2A6,auc_oxc,0.9729084512487436
BOM_2A6,apc_oxc,0.1298166399907657
BOM_2A6,jac_oxi,0.0
BOM_2A6,f1s_oxi,0.0
BOM_2A6,prc_oxi,0.0
BOM_2A6,rec_oxi,0.0
BOM_2A6,auc_oxi,0.8661744347023534
BOM_2A6,apc_oxi,0.0017211703958691
BOM_2A6,jac_epo,0.0
BOM_2A6,f1s_epo,0.0
BOM_2A6,prc_epo,0.0
BOM_2A6,rec_epo,0.0
BOM_2A6,auc_epo,0.0
BOM_2A6,apc_epo,0.0
BOM_2A6,jac_sut,0.0
BOM_2A6,f1s_sut,0.0
BOM_2A6,prc_sut,0.0
BOM_2A6,rec_sut,0.0
BOM_2A6,auc_sut,0.9748500230733732
BOM_2A6,apc_sut,0.009090909090909
BOM_2A6,jac_dhy,0.0
BOM_2A6,f1s_dhy,0.0
BOM_2A6,prc_dhy,0.0
BOM_2A6,rec_dhy,0.0
BOM_2A6,auc_dhy,0.0
BOM_2A6,apc_dhy,0.0
BOM_2A6,jac_hys,0.0
BOM_2A6,f1s_hys,0.0
BOM_2A6,prc_hys,0.0
BOM_2A6,rec_hys,0.0
BOM_2A6,auc_hys,0.9195707362104778
BOM_2A6,apc_hys,0.1264367816091954
BOM_2A6,jac_rdc,0.0
BOM_2A6,f1s_rdc,0.0
BOM_2A6,prc_rdc,0.0
BOM_2A6,rec_rdc,0.0
BOM_2A6,auc_rdc,0.9633133364097832
BOM_2A6,apc_rdc,0.00625
BOM_2A6,jac_som,0.0444444444444444
BOM_2A6,f1s_som,0.0851063829787234
BOM_2A6,prc_som,0.1176470588235294
BOM_2A6,rec_som,0.0666666666666666
BOM_2A6,auc_som,0.9333261120739458
BOM_2A6,apc_som,0.1122616064151353
BOM_2B6,auc_subs,0.6744186046511628
BOM_2B6,apc_subs,0.3813044710180888
BOM_2B6,f1s_subs,0.303030303030303
BOM_2B6,rec_subs,0.2631578947368421
BOM_2B6,prc_subs,0.3571428571428571
BOM_2B6,jac_bond_som,0.1111111111111111
BOM_2B6,f1s_bond_som,0.2
BOM_2B6,prc_bond_som,0.1666666666666666
BOM_2B6,rec_bond_som,0.25
BOM_2B6,auc_bond_som,0.9275968729476072
BOM_2B6,apc_bond_som,0.1469522364213061
BOM_2B6,jac_atom_spn,0.0
BOM_2B6,f1s_atom_spn,0.0
BOM_2B6,prc_atom_spn,0.0
BOM_2B6,rec_atom_spn,0.0
BOM_2B6,auc_atom_spn,0.9084967320261438
BOM_2B6,apc_atom_spn,0.1980622041920216
BOM_2B6,jac_oxc,0.027027027027027
BOM_2B6,f1s_oxc,0.0526315789473684
BOM_2B6,prc_oxc,0.0425531914893617
BOM_2B6,rec_oxc,0.0689655172413793
BOM_2B6,auc_oxc,0.9185659144417572
BOM_2B6,apc_oxc,0.0871341016011903
BOM_2B6,jac_oxi,0.2727272727272727
BOM_2B6,f1s_oxi,0.4285714285714285
BOM_2B6,prc_oxi,0.5
BOM_2B6,rec_oxi,0.375
BOM_2B6,auc_oxi,0.9814247746706724
BOM_2B6,apc_oxi,0.433184009872483
BOM_2B6,jac_epo,0.0
BOM_2B6,f1s_epo,0.0
BOM_2B6,prc_epo,0.0
BOM_2B6,rec_epo,0.0
BOM_2B6,auc_epo,0.9307896559685984
BOM_2B6,apc_epo,0.3366324901461857
BOM_2B6,jac_sut,0.0
BOM_2B6,f1s_sut,0.0
BOM_2B6,prc_sut,0.0
BOM_2B6,rec_sut,0.0
BOM_2B6,auc_sut,1.0
BOM_2B6,apc_sut,1.0
BOM_2B6,jac_dhy,0.0
BOM_2B6,f1s_dhy,0.0
BOM_2B6,prc_dhy,0.0
BOM_2B6,rec_dhy,0.0
BOM_2B6,auc_dhy,0.0
BOM_2B6,apc_dhy,0.0
BOM_2B6,jac_hys,0.0
BOM_2B6,f1s_hys,0.0
BOM_2B6,prc_hys,0.0
BOM_2B6,rec_hys,0.0
BOM_2B6,auc_hys,0.9995385325334564
BOM_2B6,apc_hys,0.3333333333333333
BOM_2B6,jac_rdc,0.0
BOM_2B6,f1s_rdc,0.0
BOM_2B6,prc_rdc,0.0
BOM_2B6,rec_rdc,0.0
BOM_2B6,auc_rdc,0.0
BOM_2B6,apc_rdc,0.0
BOM_2B6,jac_som,0.1057692307692307
BOM_2B6,f1s_som,0.1913043478260869
BOM_2B6,prc_som,0.1666666666666666
BOM_2B6,rec_som,0.2244897959183673
BOM_2B6,auc_som,0.891948164952298
BOM_2B6,apc_som,0.1403350055022728
BOM_2C8,auc_subs,0.6168451801363194
BOM_2C8,apc_subs,0.3292706882156886
BOM_2C8,f1s_subs,0.2
BOM_2C8,rec_subs,0.1538461538461538
BOM_2C8,prc_subs,0.2857142857142857
BOM_2C8,jac_bond_som,0.1526315789473684
BOM_2C8,f1s_bond_som,0.2648401826484018
BOM_2C8,prc_bond_som,0.2116788321167883
BOM_2C8,rec_bond_som,0.3536585365853658
BOM_2C8,auc_bond_som,0.920085104918766
BOM_2C8,apc_bond_som,0.178702560333825
BOM_2C8,jac_atom_spn,0.0
BOM_2C8,f1s_atom_spn,0.0
BOM_2C8,prc_atom_spn,0.0
BOM_2C8,rec_atom_spn,0.0
BOM_2C8,auc_atom_spn,0.9838709677419356
BOM_2C8,apc_atom_spn,0.1666666666666666
BOM_2C8,jac_oxc,0.1716417910447761
BOM_2C8,f1s_oxc,0.2929936305732484
BOM_2C8,prc_oxc,0.2149532710280373
BOM_2C8,rec_oxc,0.46
BOM_2C8,auc_oxc,0.950487747957993
BOM_2C8,apc_oxc,0.1889327789112116
BOM_2C8,jac_oxi,0.0285714285714285
BOM_2C8,f1s_oxi,0.0555555555555555
BOM_2C8,prc_oxi,0.125
BOM_2C8,rec_oxi,0.0357142857142857
BOM_2C8,auc_oxi,0.9342432584828684
BOM_2C8,apc_oxi,0.1496033611897539
BOM_2C8,jac_epo,0.0
BOM_2C8,f1s_epo,0.0
BOM_2C8,prc_epo,0.0
BOM_2C8,rec_epo,0.0
BOM_2C8,auc_epo,0.9850023073373328
BOM_2C8,apc_epo,0.0151515151515151
BOM_2C8,jac_sut,0.0
BOM_2C8,f1s_sut,0.0
BOM_2C8,prc_sut,0.0
BOM_2C8,rec_sut,0.0
BOM_2C8,auc_sut,0.999769266266728
BOM_2C8,apc_sut,0.5
BOM_2C8,jac_dhy,0.0
BOM_2C8,f1s_dhy,0.0
BOM_2C8,prc_dhy,0.0
BOM_2C8,rec_dhy,0.0
BOM_2C8,auc_dhy,0.8105676049838486
BOM_2C8,apc_dhy,0.0012165450121654
BOM_2C8,jac_hys,0.0
BOM_2C8,f1s_hys,0.0
BOM_2C8,prc_hys,0.0
BOM_2C8,rec_hys,0.0
BOM_2C8,auc_hys,0.9997692662667282
BOM_2C8,apc_hys,0.5
BOM_2C8,jac_rdc,0.0
BOM_2C8,f1s_rdc,0.0
BOM_2C8,prc_rdc,0.0
BOM_2C8,rec_rdc,0.0
BOM_2C8,auc_rdc,0.0
BOM_2C8,apc_rdc,0.0
BOM_2C8,jac_som,0.1518324607329843
BOM_2C8,f1s_som,0.2636363636363636
BOM_2C8,prc_som,0.2116788321167883
BOM_2C8,rec_som,0.3493975903614458
BOM_2C8,auc_som,0.9242043783285674
BOM_2C8,apc_som,0.1781275344066031
BOM_2C9,auc_subs,0.7155172413793104
BOM_2C9,apc_subs,0.4199837347520578
BOM_2C9,f1s_subs,0.4722222222222222
BOM_2C9,rec_subs,0.5862068965517241
BOM_2C9,prc_subs,0.3953488372093023
BOM_2C9,jac_bond_som,0.1929824561403508
BOM_2C9,f1s_bond_som,0.3235294117647059
BOM_2C9,prc_bond_som,0.2365591397849462
BOM_2C9,rec_bond_som,0.5116279069767442
BOM_2C9,auc_bond_som,0.9241900967122224
BOM_2C9,apc_bond_som,0.2231697765289448
BOM_2C9,jac_atom_spn,0.0
BOM_2C9,f1s_atom_spn,0.0
BOM_2C9,prc_atom_spn,0.0
BOM_2C9,rec_atom_spn,0.0
BOM_2C9,auc_atom_spn,0.86084142394822
BOM_2C9,apc_atom_spn,0.0953815261044176
BOM_2C9,jac_oxc,0.2142857142857142
BOM_2C9,f1s_oxc,0.3529411764705882
BOM_2C9,prc_oxc,0.2678571428571428
BOM_2C9,rec_oxc,0.5172413793103449
BOM_2C9,auc_oxc,0.9530286294776388
BOM_2C9,apc_oxc,0.1998613411027515
BOM_2C9,jac_oxi,0.1739130434782608
BOM_2C9,f1s_oxi,0.2962962962962963
BOM_2C9,prc_oxi,0.2105263157894736
BOM_2C9,rec_oxi,0.5
BOM_2C9,auc_oxi,0.9612135622052116
BOM_2C9,apc_oxi,0.3417698412113448
BOM_2C9,jac_epo,0.0
BOM_2C9,f1s_epo,0.0
BOM_2C9,prc_epo,0.0
BOM_2C9,rec_epo,0.0
BOM_2C9,auc_epo,0.9949238578680204
BOM_2C9,apc_epo,0.0434782608695652
BOM_2C9,jac_sut,0.0
BOM_2C9,f1s_sut,0.0
BOM_2C9,prc_sut,0.0
BOM_2C9,rec_sut,0.0
BOM_2C9,auc_sut,1.0
BOM_2C9,apc_sut,1.0
BOM_2C9,jac_dhy,0.0
BOM_2C9,f1s_dhy,0.0
BOM_2C9,prc_dhy,0.0
BOM_2C9,rec_dhy,0.0
BOM_2C9,auc_dhy,0.0
BOM_2C9,apc_dhy,0.0
BOM_2C9,jac_hys,0.0
BOM_2C9,f1s_hys,0.0
BOM_2C9,prc_hys,0.0
BOM_2C9,rec_hys,0.0
BOM_2C9,auc_hys,0.9053991693585602
BOM_2C9,apc_hys,0.0024330900243309
BOM_2C9,jac_rdc,0.0
BOM_2C9,f1s_rdc,0.0
BOM_2C9,prc_rdc,0.0
BOM_2C9,rec_rdc,0.0
BOM_2C9,auc_rdc,0.9610059990770652
BOM_2C9,apc_rdc,0.0058823529411764
BOM_2C9,jac_som,0.188034188034188
BOM_2C9,f1s_som,0.316546762589928
BOM_2C9,prc_som,0.231578947368421
BOM_2C9,rec_som,0.5
BOM_2C9,auc_som,0.9241992101799036
BOM_2C9,apc_som,0.219639692527442
BOM_2C19,auc_subs,0.7466329966329966
BOM_2C19,apc_subs,0.5737777844151714
BOM_2C19,f1s_subs,0.5217391304347826
BOM_2C19,rec_subs,0.5454545454545454
BOM_2C19,prc_subs,0.5
BOM_2C19,jac_bond_som,0.3121387283236994
BOM_2C19,f1s_bond_som,0.4757709251101321
BOM_2C19,prc_bond_som,0.3941605839416058
BOM_2C19,rec_bond_som,0.6
BOM_2C19,auc_bond_som,0.9426881298259392
BOM_2C19,apc_bond_som,0.3383332641922722
BOM_2C19,jac_atom_spn,0.25
BOM_2C19,f1s_atom_spn,0.4
BOM_2C19,prc_atom_spn,0.6
BOM_2C19,rec_atom_spn,0.3
BOM_2C19,auc_atom_spn,0.7564784053156147
BOM_2C19,apc_atom_spn,0.2685708379873197
BOM_2C19,jac_oxc,0.296
BOM_2C19,f1s_oxc,0.45679012345679
BOM_2C19,prc_oxc,0.3854166666666667
BOM_2C19,rec_oxc,0.5606060606060606
BOM_2C19,auc_oxc,0.967137999815442
BOM_2C19,apc_oxc,0.3388479503697819
BOM_2C19,jac_oxi,0.3928571428571428
BOM_2C19,f1s_oxi,0.5641025641025641
BOM_2C19,prc_oxi,0.55
BOM_2C19,rec_oxi,0.5789473684210527
BOM_2C19,auc_oxi,0.9503560801912102
BOM_2C19,apc_oxi,0.4153777726105876
BOM_2C19,jac_epo,0.0
BOM_2C19,f1s_epo,0.0
BOM_2C19,prc_epo,0.0
BOM_2C19,rec_epo,0.0
BOM_2C19,auc_epo,0.0
BOM_2C19,apc_epo,0.0
BOM_2C19,jac_sut,0.5
BOM_2C19,f1s_sut,0.6666666666666666
BOM_2C19,prc_sut,1.0
BOM_2C19,rec_sut,0.5
BOM_2C19,auc_sut,1.0
BOM_2C19,apc_sut,1.0
BOM_2C19,jac_dhy,0.0
BOM_2C19,f1s_dhy,0.0
BOM_2C19,prc_dhy,0.0
BOM_2C19,rec_dhy,0.0
BOM_2C19,auc_dhy,0.8763267189663129
BOM_2C19,apc_dhy,0.0018621973929236
BOM_2C19,jac_hys,0.0
BOM_2C19,f1s_hys,0.0
BOM_2C19,prc_hys,0.0
BOM_2C19,rec_hys,0.0
BOM_2C19,auc_hys,0.8785010772545399
BOM_2C19,apc_hys,0.1704846153151444
BOM_2C19,jac_rdc,0.0
BOM_2C19,f1s_rdc,0.0
BOM_2C19,prc_rdc,0.0
BOM_2C19,rec_rdc,0.0
BOM_2C19,auc_rdc,0.0
BOM_2C19,apc_rdc,0.0
BOM_2C19,jac_som,0.3081081081081081
BOM_2C19,f1s_som,0.4710743801652892
BOM_2C19,prc_som,0.4014084507042254
BOM_2C19,rec_som,0.57
BOM_2C19,auc_som,0.921262648482182
BOM_2C19,apc_som,0.3280769255915741
BOM_2D6,auc_subs,0.8123543123543124
BOM_2D6,apc_subs,0.7284419598008007
BOM_2D6,f1s_subs,0.6373626373626373
BOM_2D6,rec_subs,0.7435897435897436
BOM_2D6,prc_subs,0.5576923076923077
BOM_2D6,jac_bond_som,0.1973094170403587
BOM_2D6,f1s_bond_som,0.3295880149812734
BOM_2D6,prc_bond_som,0.2933333333333333
BOM_2D6,rec_bond_som,0.376068376068376
BOM_2D6,auc_bond_som,0.9332226963805912
BOM_2D6,apc_bond_som,0.3051685485749356
BOM_2D6,jac_atom_spn,0.2222222222222222
BOM_2D6,f1s_atom_spn,0.3636363636363636
BOM_2D6,prc_atom_spn,1.0
BOM_2D6,rec_atom_spn,0.2222222222222222
BOM_2D6,auc_atom_spn,0.8620309050772627
BOM_2D6,apc_atom_spn,0.3371862058814499
BOM_2D6,jac_oxc,0.25
BOM_2D6,f1s_oxc,0.4
BOM_2D6,prc_oxc,0.3149606299212598
BOM_2D6,rec_oxc,0.547945205479452
BOM_2D6,auc_oxc,0.957663454677526
BOM_2D6,apc_oxc,0.399510014811291
BOM_2D6,jac_oxi,0.0425531914893617
BOM_2D6,f1s_oxi,0.0816326530612245
BOM_2D6,prc_oxi,0.2222222222222222
BOM_2D6,rec_oxi,0.05
BOM_2D6,auc_oxi,0.96871944121071
BOM_2D6,apc_oxi,0.2407807459679708
BOM_2D6,jac_epo,0.0
BOM_2D6,f1s_epo,0.0
BOM_2D6,prc_epo,0.0
BOM_2D6,rec_epo,0.0
BOM_2D6,auc_epo,0.4937701892016612
BOM_2D6,apc_epo,0.0004555808656036
BOM_2D6,jac_sut,0.0
BOM_2D6,f1s_sut,0.0
BOM_2D6,prc_sut,0.0
BOM_2D6,rec_sut,0.0
BOM_2D6,auc_sut,0.0
BOM_2D6,apc_sut,0.0
BOM_2D6,jac_dhy,0.0
BOM_2D6,f1s_dhy,0.0
BOM_2D6,prc_dhy,0.0
BOM_2D6,rec_dhy,0.0
