cyp,metric,score
BOM_1A2,jac_bond_som,0.24603272978758306
BOM_1A2,f1s_bond_som,0.3946956571089094
BOM_1A2,apc_bond_som,0.2919346485360871
BOM_2A6,jac_bond_som,0.1159557384954911
BOM_2A6,f1s_bond_som,0.20695133217462885
BOM_2A6,apc_bond_som,0.11400892356809426
BOM_2B6,jac_bond_som,0.12953436421259484
BOM_2B6,f1s_bond_som,0.22882205987549412
BOM_2B6,apc_bond_som,0.12974947069618464
BOM_2C8,jac_bond_som,0.1880393508976948
BOM_2C8,f1s_bond_som,0.31623348799993883
BOM_2C8,apc_bond_som,0.18323679281590516
BOM_2C9,jac_bond_som,0.22935688645553104
BOM_2C9,f1s_bond_som,0.3729621774478614
BOM_2C9,apc_bond_som,0.2404449663355654
BOM_2C19,jac_bond_som,0.33109320182965085
BOM_2C19,f1s_bond_som,0.49654672580801174
BOM_2C19,apc_bond_som,0.33032753279047833
BOM_2D6,jac_bond_som,0.2523484596881865
BOM_2D6,f1s_bond_som,0.4027332998936286
BOM_2D6,apc_bond_som,0.31125111879781664
BOM_2E1,jac_bond_som,0.2860404235404235
BOM_2E1,f1s_bond_som,0.44429999839504386
BOM_2E1,apc_bond_som,0.3532011906046099
BOM_3A4,jac_bond_som,0.38432741901122913
BOM_3A4,f1s_bond_som,0.555004307747846
BOM_3A4,apc_bond_som,0.5173845796952425
CYP_REACTION,jac_bond_som,0.4690779425012985
CYP_REACTION,f1s_bond_som,0.6385409095194124
CYP_REACTION,apc_bond_som,0.6538826080955825
CYP_REACTION_max,jac_bond_som,0.465524860624733
CYP_REACTION_max,f1s_bond_som,0.6351775472996241
CYP_REACTION_max,apc_bond_som,0.6445783216534784
