cyp,metric,score
BOM_1A2,jac_bond_som,0.24640240306953903
BOM_1A2,f1s_bond_som,0.3947458798641261
BOM_1A2,apc_bond_som,0.3070453018648319
BOM_2A6,jac_bond_som,0.1337273587141031
BOM_2A6,f1s_bond_som,0.23369057256801623
BOM_2A6,apc_bond_som,0.11301138444169381
BOM_2B6,jac_bond_som,0.11630112004409857
BOM_2B6,f1s_bond_som,0.20811250590290248
BOM_2B6,apc_bond_som,0.1178108468836975
BOM_2C8,jac_bond_som,0.1704529718047188
BOM_2C8,f1s_bond_som,0.2909764063674739
BOM_2C8,apc_bond_som,0.1785870108051627
BOM_2C9,jac_bond_som,0.22419702669477726
BOM_2C9,f1s_bond_som,0.3655061292794798
BOM_2C9,apc_bond_som,0.2291340574287207
BOM_2C19,jac_bond_som,0.314563878172721
BOM_2C19,f1s_bond_som,0.47784332723591805
BOM_2C19,apc_bond_som,0.32528130347207984
BOM_2D6,jac_bond_som,0.24161112110461022
BOM_2D6,f1s_bond_som,0.38788375594557045
BOM_2D6,apc_bond_som,0.3065017267174203
BOM_2E1,jac_bond_som,0.23726533628972651
BOM_2E1,f1s_bond_som,0.3831468197034911
BOM_2E1,apc_bond_som,0.3292829153297277
BOM_3A4,jac_bond_som,0.3713733965663736
BOM_3A4,f1s_bond_som,0.5413764259895008
BOM_3A4,apc_bond_som,0.5139168463162578
CYP_REACTION,jac_bond_som,0.4543430517239543
CYP_REACTION,f1s_bond_som,0.6246115896684855
CYP_REACTION,apc_bond_som,0.6358534723321883
CYP_REACTION_max,jac_bond_som,0.4526239512891137
CYP_REACTION_max,f1s_bond_som,0.6229544539194082
CYP_REACTION_max,apc_bond_som,0.6289249904937461
