cyp,metric,score
BOM_1A2,jac_bond_som,0.23233044058014682
BOM_1A2,f1s_bond_som,0.3765433207202028
BOM_1A2,apc_bond_som,0.2763591967355977
BOM_2A6,jac_bond_som,0.1419078084400665
BOM_2A6,f1s_bond_som,0.24742911803773465
BOM_2A6,apc_bond_som,0.16391338050180182
BOM_2B6,jac_bond_som,0.12745221594995115
BOM_2B6,f1s_bond_som,0.22531688027150815
BOM_2B6,apc_bond_som,0.13528078758908174
BOM_2C8,jac_bond_som,0.181770692203153
BOM_2C8,f1s_bond_som,0.3075348455942275
BOM_2C8,apc_bond_som,0.17679151767254694
BOM_2C9,jac_bond_som,0.22458627225469482
BOM_2C9,f1s_bond_som,0.3658999296935298
BOM_2C9,apc_bond_som,0.23398080407913396
BOM_2C19,jac_bond_som,0.3243313383701425
BOM_2C19,f1s_bond_som,0.489185477164866
BOM_2C19,apc_bond_som,0.3356819807788173
BOM_2D6,jac_bond_som,0.22926025620321244
BOM_2D6,f1s_bond_som,0.37250805998645947
BOM_2D6,apc_bond_som,0.29172152821912467
BOM_2E1,jac_bond_som,0.22748923341946595
BOM_2E1,f1s_bond_som,0.3697476207100499
BOM_2E1,apc_bond_som,0.2832146405425694
BOM_3A4,jac_bond_som,0.39112336277985804
BOM_3A4,f1s_bond_som,0.5620929590526552
BOM_3A4,apc_bond_som,0.5358717543024201
CYP_REACTION,jac_bond_som,0.45370896434770946
CYP_REACTION,f1s_bond_som,0.624082054905533
CYP_REACTION,apc_bond_som,0.6383151099894675
CYP_REACTION_max,jac_bond_som,0.4568720411008519
CYP_REACTION_max,f1s_bond_som,0.6271708870638975
CYP_REACTION_max,apc_bond_som,0.6404951146167764
